,Age,Attrition,BusinessTravel,DailyRate,DistanceFromHome,Education,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Female,Gender_Male,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single
862,44,0,0,111,17,3,1,1206,4,74,1,1,3,2290,4279,2,0,13,3,4,0,6,3,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
863,33,0,1,147,2,3,1,1207,2,99,3,1,3,3600,8429,1,0,13,3,4,1,5,2,3,5,4,1,4,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
864,41,1,0,906,5,2,1,1210,1,95,2,1,1,2107,20293,6,0,17,3,1,1,5,2,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
865,30,0,1,1329,29,4,1,1211,3,61,3,2,1,4115,13192,8,0,19,3,3,3,8,3,3,4,3,0,3,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
866,40,0,2,1184,2,4,1,1212,2,62,3,2,2,4327,25440,5,0,12,3,4,3,5,2,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
867,50,0,2,1421,2,3,1,1215,4,30,3,4,1,17856,9490,2,0,22,4,3,1,32,3,3,2,2,2,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
868,28,0,1,1179,19,4,1,1216,4,78,2,1,1,3196,12449,1,0,12,3,3,3,6,2,3,6,5,3,3,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
869,46,0,1,1450,15,2,1,1217,4,52,3,5,2,19081,10849,5,0,11,3,1,1,25,2,3,4,2,0,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
870,35,0,1,1361,17,4,1,1218,3,94,3,2,1,8966,21026,3,1,15,3,4,3,15,2,3,7,7,1,7,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
871,24,1,1,984,17,2,1,1219,4,97,3,1,2,2210,3372,1,0,13,3,1,1,1,3,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
872,33,0,2,1146,25,3,1,1220,2,82,3,2,3,4539,4905,1,0,12,3,1,1,10,3,2,10,7,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
873,36,0,1,917,6,4,1,1221,3,60,1,1,3,2741,6865,1,0,14,3,3,1,7,4,3,7,7,1,7,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
874,30,0,1,853,7,4,1,1224,3,49,3,2,3,3491,11309,1,0,13,3,1,3,10,4,2,10,7,8,9,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
875,44,0,1,200,29,4,1,1225,4,32,3,2,4,4541,7744,1,0,25,4,2,0,20,3,3,20,11,13,17,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
876,20,0,1,654,21,3,1,1226,3,43,4,1,4,2678,5050,1,0,17,3,4,0,2,2,3,2,1,2,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
877,46,0,1,150,2,4,1,1228,4,60,3,2,4,7379,17433,2,0,11,3,3,1,12,3,2,6,3,1,4,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
878,42,0,0,179,2,5,1,1231,4,79,4,2,1,6272,12858,7,0,16,3,1,1,10,3,4,4,3,0,3,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
879,60,0,1,696,7,4,1,1233,2,52,4,2,4,5220,10893,0,1,18,3,2,1,12,3,3,11,7,1,9,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
880,32,0,2,116,13,3,1,1234,3,77,2,1,2,2743,7331,1,0,20,4,3,1,2,2,3,2,2,2,2,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
881,32,0,2,1316,2,2,1,1235,4,38,3,2,3,4998,2338,4,1,14,3,4,0,10,2,3,8,7,0,7,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
882,36,0,1,363,1,3,1,1237,3,77,1,3,1,10252,4235,2,1,21,4,3,1,17,2,3,7,7,7,7,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
883,33,0,1,117,9,3,1,1238,1,60,3,1,4,2781,6311,0,0,13,3,2,1,15,5,3,14,10,4,10,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
884,40,0,1,107,10,3,1,1239,2,84,2,2,2,6852,11591,7,0,12,3,2,1,7,2,4,5,1,1,3,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0
885,25,0,1,1356,10,4,1,1240,3,57,3,2,4,4950,20623,0,0,14,3,2,0,5,4,3,4,3,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
886,30,0,1,1465,1,3,1,1241,4,63,3,1,2,3579,9369,0,1,21,4,1,1,12,2,3,11,9,5,7,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
887,42,0,2,458,26,5,1,1242,1,60,3,3,1,13191,23281,3,1,17,3,3,0,20,6,3,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
888,35,0,0,1212,8,2,1,1243,3,78,2,3,4,10377,13755,4,1,11,3,2,1,16,6,2,13,2,4,12,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
889,27,0,1,1103,14,3,1,1244,1,42,3,1,1,2235,14377,1,1,14,3,4,2,9,3,2,9,7,6,8,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
890,54,0,2,966,1,4,1,1245,4,53,3,3,3,10502,9659,7,0,17,3,1,1,33,2,1,5,4,1,4,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
891,44,0,1,1117,2,1,1,1246,1,72,4,1,4,2011,19982,1,0,13,3,4,1,10,5,3,10,5,7,7,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
892,19,1,0,504,10,3,1,1248,1,96,2,1,2,1859,6148,1,1,25,4,2,0,1,2,4,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
893,29,0,1,1010,1,3,1,1249,1,97,3,1,4,3760,5598,1,0,15,3,1,3,3,5,3,3,2,1,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
894,54,0,1,685,3,3,1,1250,4,85,3,4,4,17779,23474,3,0,14,3,1,0,36,2,3,10,9,0,9,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
895,31,0,1,1332,11,2,1,1251,3,80,3,2,1,6833,17089,1,1,12,3,4,0,6,2,2,6,5,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
896,31,0,1,1062,24,3,1,1252,3,96,2,2,1,6812,17198,1,0,19,3,2,0,10,2,3,10,9,1,8,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
897,59,0,1,326,3,3,1,1254,3,48,2,2,4,5171,16490,5,0,17,3,4,0,13,2,3,6,1,0,5,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
898,43,0,1,920,3,3,1,1255,3,96,1,5,4,19740,18625,3,0,14,3,2,1,25,2,3,8,7,0,7,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
899,49,0,1,1098,4,2,1,1256,1,85,2,5,3,18711,12124,2,0,13,3,3,1,23,2,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
900,36,0,2,469,3,3,1,1257,3,46,3,1,2,3692,9256,1,0,12,3,3,0,12,2,2,11,10,0,7,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
901,48,0,1,969,2,2,1,1258,4,76,4,1,2,2559,16620,5,0,11,3,3,0,7,4,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
902,27,0,1,1167,4,2,1,1259,1,76,3,1,3,2517,3208,1,0,11,3,2,3,5,2,3,5,3,0,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
903,29,0,1,1329,7,3,1,1260,3,82,3,2,4,6623,4204,1,1,11,3,2,2,6,2,3,6,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
904,48,0,1,715,1,3,1,1263,4,76,2,5,4,18265,8733,6,0,12,3,3,0,25,3,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
905,29,0,1,694,1,3,1,1264,4,87,2,4,4,16124,3423,3,0,14,3,2,2,9,2,2,7,7,1,7,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
906,34,0,1,1320,20,3,1,1265,3,89,4,1,3,2585,21643,0,0,17,3,4,0,2,5,2,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
907,44,0,1,1099,5,3,1,1267,2,88,3,5,2,18213,8751,7,0,11,3,3,1,26,5,3,22,9,3,10,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
908,33,0,1,536,10,5,1,1268,4,82,4,3,3,8380,21708,0,1,14,3,4,2,10,3,3,9,8,0,8,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
909,19,0,1,265,25,3,1,1269,2,57,4,1,4,2994,21221,1,1,12,3,4,0,1,2,3,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
910,23,0,1,373,1,2,1,1270,4,47,3,1,3,1223,16901,1,0,22,4,4,1,1,2,3,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
911,25,1,2,599,24,1,1,1273,3,73,1,1,4,1118,8040,1,1,14,3,4,0,1,4,3,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
912,26,0,1,583,4,2,1,1275,3,53,3,1,4,2875,9973,1,1,20,4,2,0,8,2,2,8,5,2,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
913,45,1,1,1449,2,3,1,1277,1,94,1,5,2,18824,2493,2,1,16,3,1,0,26,2,3,24,10,1,11,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
914,55,0,0,177,8,1,1,1278,4,37,2,4,2,13577,25592,1,1,15,3,4,1,34,3,3,33,9,15,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
915,21,1,2,251,10,2,1,1279,1,45,2,1,3,2625,25308,1,0,20,4,3,0,2,2,1,2,2,2,2,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
916,46,0,1,168,4,2,1,1280,4,33,2,5,2,18789,9946,2,0,14,3,3,1,26,2,3,11,4,0,8,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
917,34,0,1,131,2,3,1,1281,3,86,3,2,1,4538,6039,0,1,12,3,4,0,4,3,3,3,2,0,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
918,51,0,2,237,9,3,1,1282,4,83,3,5,2,19847,19196,4,1,24,4,1,1,31,5,2,29,10,11,10,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
919,59,0,1,1429,18,4,1,1283,4,67,3,3,4,10512,20002,6,0,12,3,4,0,25,6,2,9,7,5,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
920,34,0,2,135,19,3,1,1285,3,46,3,2,2,4444,22534,4,0,13,3,3,2,15,2,4,11,8,5,10,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
921,28,0,2,791,1,4,1,1286,4,44,3,1,3,2154,6842,0,1,11,3,3,0,5,2,2,4,2,0,2,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
922,44,0,1,1199,4,2,1,1288,3,92,4,5,1,19190,17477,1,0,14,3,4,2,26,4,2,25,9,14,13,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
923,34,0,2,648,11,3,1,1289,3,56,2,2,2,4490,21833,4,0,11,3,4,2,14,5,4,10,9,1,8,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
924,35,0,1,735,6,1,1,1291,3,66,3,1,3,3506,6020,0,1,14,3,4,0,4,3,3,3,2,2,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
925,42,0,1,603,7,4,1,1292,2,78,4,2,2,2372,5628,6,1,16,3,4,0,18,2,3,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
926,43,0,1,531,4,4,1,1293,4,56,2,3,4,10231,20364,3,0,14,3,4,0,23,3,4,21,7,15,17,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
927,36,0,1,429,2,4,1,1294,3,53,3,2,2,5410,2323,9,1,11,3,4,0,18,2,3,16,14,5,12,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
928,44,1,1,621,15,3,1,1295,1,73,3,3,4,7978,14075,1,0,11,3,4,1,10,2,3,10,7,0,5,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
929,28,0,2,193,2,3,1,1296,4,52,2,1,4,3867,14222,1,1,12,3,2,1,2,2,3,2,2,2,2,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
930,51,0,2,968,6,2,1,1297,2,40,2,1,3,2838,4257,0,0,14,3,2,0,8,6,2,7,0,7,7,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
931,30,0,0,879,9,2,1,1298,3,72,3,2,3,4695,12858,7,1,18,3,3,0,10,3,3,8,4,1,7,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
932,29,1,1,806,7,3,1,1299,2,39,3,1,3,3339,17285,3,1,13,3,1,2,10,2,3,7,7,7,7,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
933,28,0,1,640,1,3,1,1301,4,84,3,1,1,2080,4732,2,0,11,3,2,0,5,2,2,3,2,1,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
934,25,0,1,266,1,3,1,1303,4,40,3,1,2,2096,18830,1,0,18,3,4,0,2,3,2,2,2,2,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
935,32,0,1,604,8,3,1,1304,3,56,4,2,4,6209,11693,1,0,15,3,3,2,10,4,4,10,7,0,8,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
936,45,0,2,364,25,3,1,1306,2,83,3,5,2,18061,13035,3,0,22,4,3,0,22,4,3,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
937,39,0,1,412,13,4,1,1307,3,94,2,4,2,17123,17334,6,1,13,3,4,2,21,4,3,19,9,15,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
938,58,0,1,848,23,4,1,1308,1,88,3,1,3,2372,26076,1,0,12,3,4,2,2,3,3,2,2,2,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
939,32,1,1,1089,7,2,1,1309,4,79,3,2,3,4883,22845,1,0,18,3,1,1,10,3,3,10,4,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
940,39,1,1,360,23,3,1,1310,3,93,3,1,1,3904,22154,0,0,13,3,1,0,6,2,3,5,2,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
941,30,0,1,1138,6,3,1,1311,1,48,2,2,4,4627,23631,0,0,12,3,1,1,10,6,3,9,2,6,7,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
942,36,0,1,325,10,4,1,1312,4,63,3,3,3,7094,5747,3,0,12,3,1,0,10,0,3,7,7,1,7,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
943,46,0,1,991,1,2,1,1314,4,44,3,1,1,3423,22957,6,0,12,3,3,0,10,3,4,7,6,5,7,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
944,28,0,0,1476,1,3,1,1315,3,55,1,2,4,6674,16392,0,0,11,3,1,3,10,6,3,9,8,7,5,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
945,50,0,1,1322,28,3,1,1317,4,43,3,4,1,16880,22422,4,1,11,3,2,0,25,2,3,3,2,1,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
946,40,1,1,299,25,4,1,1318,4,57,2,3,2,9094,17235,2,1,12,3,3,0,9,2,3,5,4,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
947,52,1,1,1030,5,3,1,1319,2,64,3,3,2,8446,21534,9,1,19,3,3,0,10,2,2,8,7,7,7,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
948,30,0,1,634,17,4,1,1321,2,95,3,3,1,11916,25927,1,1,23,4,4,2,9,2,3,9,1,0,8,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
949,39,0,1,524,18,2,1,1322,1,32,3,2,3,4534,13352,0,0,11,3,1,0,9,6,3,8,7,1,7,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
950,31,0,0,587,2,4,1,1324,4,57,3,3,3,9852,8935,1,1,19,3,1,1,10,5,2,10,8,9,6,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
951,41,0,0,256,10,2,1,1329,3,40,1,2,2,6151,22074,1,0,13,3,1,0,19,4,3,19,2,11,9,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
952,31,1,2,1060,1,3,1,1331,4,54,3,1,2,2302,8319,1,1,11,3,1,0,3,2,4,3,2,2,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
953,44,1,1,935,3,3,1,1333,1,89,3,1,1,2362,14669,4,0,12,3,3,0,10,4,4,3,2,1,2,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
954,42,0,0,495,2,1,1,1334,3,37,3,4,3,17861,26582,0,1,13,3,4,0,21,3,2,20,8,2,10,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
955,55,0,1,282,2,2,1,1336,4,58,1,5,3,19187,6992,4,0,14,3,4,1,23,5,3,19,9,9,11,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
956,56,0,1,206,8,4,1,1338,4,99,3,5,2,19717,4022,6,0,14,3,1,0,36,4,3,7,3,7,7,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
957,40,0,0,458,16,2,1,1340,3,74,3,1,3,3544,8532,9,0,16,3,2,1,6,0,3,4,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
958,34,0,1,943,9,3,1,1344,4,86,3,3,4,8500,5494,0,0,11,3,4,1,10,0,2,9,7,1,6,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
959,40,0,1,523,2,3,1,1346,3,98,3,2,4,4661,22455,1,0,13,3,3,0,9,4,3,9,8,8,8,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
960,41,0,2,1018,1,3,1,1349,3,66,3,2,1,4103,4297,0,0,17,3,4,1,10,2,3,9,3,1,7,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
961,35,0,2,482,4,4,1,1350,3,87,3,2,3,4249,2690,1,1,11,3,2,0,9,3,3,9,6,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
962,51,0,1,770,5,3,1,1352,3,84,3,4,2,14026,17588,1,1,11,3,2,1,33,2,3,33,9,0,10,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
963,38,0,1,1009,2,2,1,1355,2,31,3,2,1,6893,19461,3,0,15,3,4,1,11,3,3,7,7,1,7,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
964,34,0,1,507,15,2,1,1356,3,66,3,2,1,6125,23553,1,0,12,3,4,0,10,6,4,10,8,9,6,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
965,25,0,1,882,19,1,1,1358,4,67,3,1,4,3669,9075,3,0,11,3,3,3,7,6,2,3,2,1,2,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
966,58,1,1,601,7,4,1,1360,3,53,2,3,1,10008,12023,7,1,14,3,4,0,31,0,2,10,9,5,9,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
967,40,0,1,329,1,4,1,1361,2,88,3,1,2,2387,6762,3,0,22,4,3,1,7,3,3,4,2,0,3,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
968,36,0,2,607,7,3,1,1362,1,83,4,2,1,4639,2261,2,0,16,3,4,1,17,2,2,15,7,6,13,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
969,48,0,1,855,4,3,1,1363,4,54,3,3,4,7898,18706,1,0,11,3,3,0,11,2,3,10,9,0,8,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
970,27,0,1,1291,11,3,1,1364,3,98,4,1,4,2534,6527,8,0,14,3,2,1,5,4,3,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
971,51,0,1,1405,11,2,1,1367,4,82,2,4,2,13142,24439,3,0,16,3,2,0,29,1,2,5,2,0,3,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
972,18,0,0,1124,1,3,1,1368,4,97,3,1,4,1611,19305,1,0,15,3,3,0,0,5,4,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
973,35,0,1,817,1,3,1,1369,4,60,2,2,4,5363,10846,0,0,12,3,2,1,10,0,3,9,7,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
974,27,0,2,793,2,1,1,1371,4,43,1,2,4,5071,20392,3,0,20,4,2,0,8,3,3,6,2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
975,55,1,1,267,13,4,1,1372,1,85,4,4,3,13695,9277,6,1,17,3,3,0,24,2,2,19,7,3,8,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
976,56,0,1,1369,23,3,1,1373,4,68,3,4,2,13402,18235,4,1,12,3,1,1,33,0,3,19,16,15,9,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
977,34,0,0,999,26,1,1,1374,1,92,2,1,3,2029,15891,1,0,20,4,3,3,5,2,3,5,4,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
978,40,0,1,1202,2,1,1,1375,2,89,4,2,3,6377,13888,5,0,20,4,2,3,15,0,3,12,11,11,8,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
979,34,0,1,285,29,3,1,1377,2,86,3,2,3,5429,17491,4,0,13,3,1,2,10,1,3,8,7,7,7,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
980,31,1,2,703,2,3,1,1379,3,90,2,1,4,2785,11882,7,0,14,3,3,0,3,3,4,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
981,35,1,2,662,18,4,1,1380,4,67,3,2,3,4614,23288,0,1,18,3,3,1,5,0,2,4,2,3,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
982,38,0,2,693,7,3,1,1382,4,57,4,1,3,2610,15748,1,0,11,3,4,3,4,2,3,4,2,0,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
983,34,0,1,404,2,4,1,1383,3,98,3,2,4,6687,6163,1,0,11,3,4,0,14,2,4,14,11,4,11,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
984,28,0,1,736,26,3,1,1387,3,48,2,2,1,4724,24232,1,0,11,3,3,1,5,0,3,5,3,0,4,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
985,31,1,1,330,22,4,1,1389,4,98,3,2,3,6179,21057,1,1,15,3,4,2,10,3,2,10,2,6,7,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
986,39,0,1,1498,21,4,1,1390,1,44,2,2,4,6120,3567,3,1,12,3,4,2,8,2,4,5,4,1,4,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
