,Age,BusinessTravel,DailyRate,DistanceFromHome,Education,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Female,Gender_Male,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,Attrition
1610,35.84884709795014,2.0,764.8177431760184,17.981700734135327,3.0,1.0,563.0596565727265,1.7358789860071224,46.433573181907406,3.0,2.7358789860071226,1.2641210139928776,9792.847996674238,11011.360997364067,6.887031888056979,0.7358789860071224,15.792363041978632,3.0,3.0,80.0,2.207636958021367,10.207636958021368,2.792363041978633,3.0,4.320605069964388,3.3206050699643876,1.8488470979501432,3.3206050699643876,0.7358789860071224,0.0,0.2641210139928776,0.7358789860071224,0.0,0.2641210139928776,0.0,0.0,0.0,0.7358789860071224,0.2641210139928776,0.0,0.7358789860071224,0.0,0.0,0.0,0.0,0.0,0.2641210139928776,0.0,0.7358789860071224,0.0,0.2641210139928776,1
1611,29.746935314576916,1.0,570.6828843683134,1.643732767263738,3.0,1.0,397.6263414117969,3.034400849104393,71.3341251253242,2.321866383631869,1.0,2.356267232736262,3826.8817814731924,9514.673382864423,1.609331918159345,0.678133616368131,13.67813361636813,3.0,3.678133616368131,80.0,0.32186638363186904,4.643732767263738,2.965599150895607,1.643732767263738,2.678133616368131,2.0,0.678133616368131,2.0,0.0,1.0,0.0,0.0,0.678133616368131,0.0,0.32186638363186904,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32186638363186904,0.678133616368131,1
1612,55.139837924757444,1.0,274.79145291653697,3.383949391246398,3.09226329274976,1.0,1016.4886892968972,4.0,51.0,3.0,1.0,3.0,2471.15762011627,26176.624242158632,3.7232101217507205,0.09226329274975986,22.98510377975264,3.90773670725024,1.2767898782492795,80.0,0.0,7.0922632927497595,3.81547341450048,3.0,1.645843049248319,0.18452658549951972,0.645843049248319,0.645843049248319,0.0,1.0,0.0,0.0,0.09226329274975986,0.0,0.0,0.0,0.9077367072502401,0.09226329274975986,0.9077367072502401,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
1613,21.15431576585154,2.0,758.2963447166494,8.160497624835244,3.1049377968955945,1.0,1113.728228913458,3.790124406208811,53.58024881241762,2.790124406208811,1.0,3.8950622031044055,2221.839963792647,17094.71037546273,1.0,0.8950622031044055,13.790124406208811,3.0,2.0,80.0,0.0,1.8950622031044055,3.0,3.0,1.8950622031044055,1.790124406208811,0.0,1.790124406208811,0.0,0.0,1.0,0.0,0.10493779689559446,0.8950622031044055,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
1614,41.41534306077971,1.0,1258.5827276182783,1.0,2.184618352801449,1.0,1183.6629156998724,2.0,86.01530447436087,2.0,2.815381647198551,1.0,10340.213105048488,2879.301203345943,7.523053177588407,0.0,13.446144941595653,3.0,4.0,80.0,1.0,21.415343060779712,1.5538550584043473,3.0,18.153816471985508,6.369236705602898,3.5538550584043476,6.184618352801449,0.8153816471985509,0.0,0.18461835280144911,0.0,0.18461835280144911,0.0,0.8153816471985509,0.0,0.0,0.0,1.0,0.0,0.8153816471985509,0.0,0.0,0.0,0.0,0.0,0.18461835280144911,0.0,0.0,1.0,0.0,1
1615,49.44869036253849,1.0,403.8804630241773,27.834607108761546,3.0551309637461506,1.0,2014.3684797190867,4.0,39.99235734743071,2.0,3.0,1.0551309637461508,10756.969503806775,16621.779995471254,3.8897380725076984,1.0,12.944869036253849,3.0,2.0551309637461506,80.0,0.9448690362538492,19.39355939879234,2.9448690362538494,3.0,3.1102619274923016,2.1102619274923016,1.9448690362538492,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9448690362538492,0.0,0.055130963746150785,1
1616,34.29589606924791,1.901367976917364,247.4139551392385,9.098632023082637,4.0,1.0,1807.1972640461652,4.0,89.54787919210773,3.0,2.0,1.0,5234.249917847374,6088.063459931514,3.7041039307520918,0.0,16.802735953834727,3.0,2.901367976917364,80.0,0.9013679769173639,10.901367976917363,3.098632023082636,1.901367976917364,7.295896069247908,1.1972640461652722,0.0,7.0986320230826365,0.0,1.0,0.0,0.0,0.9013679769173639,0.0,0.09863202308263608,0.0,0.0,0.0,1.0,0.0,0.0,0.9013679769173639,0.0,0.09863202308263608,0.0,0.0,0.0,0.0,0.0,0.9013679769173639,0.09863202308263608,1
1617,34.14960817944248,1.0,641.0028111280463,1.95800681620207,3.808398636759586,1.0,809.1234072125429,4.0,64.3412095426829,3.0,1.0,3.425195910278758,2631.9684155662035,5033.7923676306655,2.1496081794424837,1.0,14.532810905923313,3.191601363240414,3.191601363240414,80.0,0.0,9.616797273519172,2.0,1.808398636759586,8.467189094076687,7.658790457317102,6.04199318379793,6.850391820557516,0.0,1.0,0.0,0.0,0.0,0.0,0.191601363240414,0.808398636759586,0.0,0.0,1.0,0.0,0.0,0.191601363240414,0.0,0.0,0.0,0.808398636759586,0.0,0.0,0.0,0.191601363240414,0.808398636759586,1
1618,55.59997898054897,1.0,1158.2072081118718,23.792581693617986,2.014815593313001,1.0,1893.4733633052301,1.0444467799390034,96.925922033435,2.985184406686999,1.0,3.9555532200609966,2584.288746423721,10279.045392655235,1.0740779665650053,0.014815593313001085,16.059262373252004,3.014815593313001,3.985184406686999,80.0,0.0,4.970368813373998,3.029631186626002,3.0,3.9407376267479957,1.9703688133739978,0.9851844066869989,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.014815593313001085,0.9851844066869989,0.0,0.0,0.9851844066869989,0.0,0.0,0.0,0.014815593313001085,0.0,0.0,0.0,0.0,1.0,1
1619,42.202540447243756,1.7234677611144236,416.0029847723779,2.1061289555423057,2.0,1.0,1681.2488383263267,3.0,91.67189566953222,2.8617338805572117,1.0,1.8617338805572117,2339.0964114917015,10985.535088029053,0.8617338805572118,1.0,13.382661194427882,3.1382661194427883,2.7234677611144233,80.0,2.5852016416716355,5.723467761114423,1.7234677611144236,2.1382661194427883,4.723467761114423,2.8617338805572117,1.8617338805572117,2.8617338805572117,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8617338805572118,0.0,0.13826611944278822,1
1620,25.89645577533487,1.5258860561662821,927.6216305740419,4.629430280831411,3.474113943833718,1.0,512.8257538950579,1.0,66.37873465200923,3.0,1.0,3.0,3169.994252356397,14531.645394920462,1.4741139438337179,0.5258860561662821,13.62943028083141,3.0,3.525886056166282,80.0,0.5258860561662821,5.525886056166282,4.474113943833718,2.0517721123325643,3.155316336997693,1.5776581684988464,0.5258860561662821,1.0517721123325643,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5258860561662821,0.47411394383371785,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5258860561662821,0.47411394383371785,1
1621,21.363591865392397,1.0,417.17200631902347,6.727306100955703,1.0,1.0,1718.7347706813812,2.1817959326961986,31.0908979663481,3.0,1.0,2.1817959326961986,2770.9887419442766,4570.454122721228,1.0,0.09089796634809921,13.181795932696199,3.0,2.0,80.0,0.09089796634809921,1.545387798088595,3.0,3.0908979663480993,1.545387798088595,0.6362857644366944,1.3635918653923969,0.545387798088595,0.0,0.09089796634809921,0.9091020336519008,0.0,0.0,0.9091020336519008,0.0,0.0,0.09089796634809921,0.0,1.0,0.0,0.0,0.09089796634809921,0.0,0.0,0.0,0.0,0.0,0.9091020336519008,0.0,0.09089796634809921,0.9091020336519008,1
1622,38.64208992657831,2.0,545.2620272602206,15.173416888476858,2.597784740706405,1.0,641.7012752639289,1.402215259293595,59.56455585130248,3.0,2.597784740706405,3.0,8606.092194858993,23126.805101055717,3.0,0.40221525929359514,12.804430518587191,3.0,1.0,80.0,0.40221525929359514,14.413291555761571,2.80443051858719,3.0,2.2066457778807855,1.2066457778807855,0.40221525929359514,1.2066457778807855,0.0,0.5977847407064049,0.40221525929359514,0.0,0.5977847407064049,0.0,0.0,0.0,0.40221525929359514,0.0,1.0,0.5977847407064049,0.0,0.0,0.0,0.0,0.0,0.0,0.40221525929359514,0.0,0.0,1.0,0.0,1
1623,33.056777075667284,1.0,545.7262747959342,14.960617781160769,2.414834386499069,1.0,446.01808670639355,1.5283885378336437,84.88644584866543,3.0,1.0,2.414834386499069,2882.1841087425514,17533.05287642005,1.5283885378336437,0.4716114621663563,17.13094900816263,3.471611462166356,3.0,80.0,0.0,4.698719764835506,2.0,2.0567770756672874,2.585165613500931,1.0567770756672874,0.5283885378336437,2.0567770756672874,0.0,1.0,0.0,0.0,0.4716114621663563,0.0,0.5283885378336437,0.0,0.0,0.0,1.0,0.0,0.0,0.4716114621663563,0.0,0.0,0.0,0.5283885378336437,0.0,0.0,0.0,0.0,1.0,1
1624,36.18633482963588,2.0,724.0781527082404,17.065662605274042,3.0,1.0,558.1419781967344,1.68766645290916,47.06033611218092,3.0,2.68766645290916,1.31233354709084,9764.16153948095,10916.141244495591,6.501331623273281,0.6876664529091602,15.937000641272519,3.0,3.0,80.0,2.0629993587274806,10.062999358727481,2.9370006412725194,3.0,4.561667735454199,3.5616677354541992,2.1863348296358787,3.5616677354541992,0.6876664529091602,0.0,0.3123335470908398,0.6876664529091602,0.0,0.3123335470908398,0.0,0.0,0.0,0.6876664529091602,0.3123335470908398,0.0,0.6876664529091602,0.0,0.0,0.0,0.0,0.0,0.3123335470908398,0.0,0.6876664529091602,0.0,0.3123335470908398,1
1625,31.0,1.7349103042980003,840.1541511031498,23.349103042980005,4.0,1.0,1912.391522685388,1.0,64.855627869914,3.0,2.2650896957019997,3.7349103042980003,6291.388185865887,20525.469060809755,1.2650896957019997,0.7349103042980004,11.530179391404,3.0,2.4698206085960006,80.0,0.7952690871059986,10.0,3.4698206085960006,3.0,7.614192738682004,5.144372130086003,0.0,5.879282434384003,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
1626,25.160221461840948,1.4599446345397629,366.3521511735007,13.320442923681897,3.540055365460237,1.0,1689.2457841455735,4.0,42.72099657828427,3.0,1.0,2.0801107309204743,2116.193440737983,26267.4294090382,1.0,0.5400553654602371,15.759667807238577,3.0,2.6201660963807116,80.0,0.45994463453976286,4.78038755822166,2.459944634539763,2.540055365460237,4.78038755822166,1.0801107309204743,4.240332192761423,3.78038755822166,0.0,0.5400553654602371,0.45994463453976286,0.0,0.5400553654602371,0.45994463453976286,0.0,0.0,0.0,0.5400553654602371,0.45994463453976286,0.0,0.0,0.0,0.0,0.0,0.0,0.5400553654602371,0.0,0.45994463453976286,0.0,0.45994463453976286,0.5400553654602371,1
1627,27.529514863584797,2.0,1224.5300762884276,1.2352425682076018,3.0,1.0,1384.1399679661083,1.0,83.76651011273394,3.0,1.0,2.5295148635847964,2705.044693364009,15652.667730148753,3.7057277046228054,0.2352425682076018,14.764757431792399,3.0,3.5295148635847964,80.0,1.0,5.235242568207601,2.764757431792398,3.764757431792398,3.0,2.0,1.0,2.0,0.0,0.2352425682076018,0.7647574317923982,0.0,0.2352425682076018,0.0,0.0,0.0,0.7647574317923982,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2352425682076018,0.0,0.7647574317923982,0.0,1.0,0.0,1
1628,35.64068726688059,2.0,1234.4288152652935,8.541116808680954,4.12987113745989,1.0,1263.5110488826554,2.709957045819963,93.32901205385916,4.0,2.709957045819963,2.290042954180037,7141.744941065142,9339.380479485491,1.87012886254011,0.29004295418003667,11.290042954180036,3.0,1.87012886254011,80.0,0.0,9.419914091639926,2.0,3.0,8.549785229099816,6.839828183279853,3.12987113745989,5.839828183279853,0.0,0.7099570458199633,0.29004295418003667,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7099570458199633,0.0,0.0,0.29004295418003667,0.0,0.0,0.0,1.0,1
1629,29.208250363902334,1.208250363902334,373.74054148486607,11.125746724878994,3.0,1.0,1567.0270160098958,1.416500727804668,52.667994177562655,2.208250363902334,1.0,1.6247510917070018,2324.5874818048833,3213.2275982536303,5.04125181951167,1.0,16.666002911218673,3.208250363902334,3.791749636097666,80.0,2.375248908292998,3.791749636097666,3.208250363902334,3.0,1.791749636097666,1.583499272195332,1.583499272195332,0.0,0.791749636097666,0.20825036390233398,0.0,0.791749636097666,0.0,0.0,0.0,0.0,0.20825036390233398,0.0,1.0,0.0,0.791749636097666,0.0,0.0,0.0,0.0,0.20825036390233398,0.0,0.0,0.791749636097666,0.0,0.20825036390233398,1
1630,32.94970253837931,2.0,287.12552221253,6.036039132777434,2.0863365943981194,1.0,1924.1501057635235,1.172673188796239,46.222970650416926,3.8273268112037613,1.0,3.0,2432.4316829719905,15341.224543893095,3.518019566388717,1.0,14.172673188796239,3.0,1.2590097831943585,80.0,0.08633659439811947,7.827326811203761,2.1726731887962387,3.0,3.7409902168056415,0.9136634056018805,0.0,2.7409902168056415,0.0,1.0,0.0,0.0,0.9136634056018805,0.0,0.0,0.0,0.08633659439811947,0.9136634056018805,0.08633659439811947,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.08633659439811947,0.9136634056018805,1
1631,31.100531293282458,1.8599645804478362,525.65685970683,21.05925618940456,2.140035419552164,1.0,1793.0810505395923,3.5798937413435086,75.24056671283462,2.140035419552164,1.0,3.5798937413435086,2428.217272694483,14741.237024757618,1.4201062586564914,0.8599645804478362,22.319574965374034,3.859964580447836,2.140035419552164,80.0,0.0,2.2603187759694743,3.140035419552164,2.2800708391043276,1.2800708391043276,0.2800708391043276,1.0,0.2800708391043276,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1400354195521638,0.0,0.0,0.0,0.8599645804478362,0.0,0.0,0.0,0.1400354195521638,0.8599645804478362,1
1632,50.65030602316487,1.0,416.7888516023115,5.6247449806959375,1.5437117471043906,1.0,941.1367752220339,3.1812372490347967,48.05547219112261,3.0,2.0,3.8187627509652033,5344.680756766458,21435.268390945923,3.456288252895609,0.18123724903479688,15.818762750965202,3.0,3.1812372490347967,80.0,0.36247449806959375,11.637525501930407,3.0,2.0,9.181237249034798,6.093813754826016,6.818762750965203,3.7249489961391875,0.0,0.18123724903479688,0.8187627509652031,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.18123724903479688,0.0,0.0,0.8187627509652031,0.0,0.0,0.18123724903479688,0.8187627509652031,1
1633,30.277819474209664,1.0,936.9342288186326,2.7221805257903373,3.0,1.0,301.7229310615643,4.0,84.38834683527439,2.8610902628951687,1.0,1.2778194742096627,2806.050147913484,8696.993383161403,4.305451314475843,1.0,11.416729211314493,3.0,3.1389097371048313,80.0,0.0,7.444361051580675,4.583270788685506,2.7221805257903373,4.722180525790337,2.0,0.13890973710483134,3.7221805257903373,0.0,1.0,0.0,0.0,0.13890973710483134,0.0,0.0,0.0,0.8610902628951687,0.8610902628951687,0.13890973710483134,0.0,0.0,0.13890973710483134,0.0,0.0,0.0,0.8610902628951687,0.0,0.0,0.0,0.0,1.0,1
1634,29.7661939189979,1.766193918997899,437.3461067657605,6.10425472901891,3.0,1.0,824.9620877327944,2.532387837995798,43.740897296033616,2.766193918997899,1.0,3.2985817569936966,2296.690304050105,3363.8723581294325,7.830969594989495,1.0,21.129551351983192,3.766193918997899,3.233806081002101,80.0,0.7014182430063034,3.233806081002101,3.766193918997899,3.0,1.233806081002101,0.4676121620042022,0.4676121620042022,0.0,0.2338060810021011,0.7661939189978989,0.0,0.2338060810021011,0.0,0.0,0.0,0.0,0.7661939189978989,0.0,1.0,0.0,0.2338060810021011,0.0,0.0,0.0,0.0,0.7661939189978989,0.0,0.0,0.2338060810021011,0.0,0.7661939189978989,1
1635,31.477298315070772,0.7325155142253252,1270.792726084212,13.790186170703903,2.7325155142253252,1.0,1759.386635668994,2.4650310284506505,48.85152260380451,2.0,1.0,3.1975465426759757,2297.4540336985847,19183.971511462856,5.267484485774675,0.0,13.337422428873374,3.0,1.0,80.0,1.0,5.732515514225325,2.0,1.7325155142253252,3.1975465426759757,0.7325155142253252,0.0,2.1975465426759757,0.0,1.0,0.0,0.0,0.26748448577467476,0.0,0.0,0.0,0.7325155142253252,0.0,1.0,0.0,0.0,0.7325155142253252,0.0,0.0,0.0,0.26748448577467476,0.0,0.0,1.0,0.0,0.0,1
1636,37.06059715725158,2.0,655.910250125845,2.8181791471754725,3.787880568549685,1.0,870.516016030872,1.787880568549685,73.33337250809308,3.3939402842748425,2.3939402842748425,2.0,8602.967997319325,9310.999441759674,1.0,0.0,15.242418010076102,3.0,2.212119431450315,80.0,0.0,8.787880568549685,3.8181791471754725,3.0,8.787880568549685,7.3939402842748425,5.8181791471754725,7.0,0.0,0.3939402842748425,0.6060597157251575,0.0,0.3939402842748425,0.6060597157251575,0.0,0.0,0.0,0.3939402842748425,0.6060597157251575,0.0,0.0,0.0,0.0,0.3939402842748425,0.0,0.0,0.6060597157251575,0.0,0.0,0.0,1.0,1
1637,32.37547024939774,1.0,250.40030712767847,17.249059501204513,3.0,1.0,617.9014203060733,1.3122648753011283,69.62452975060226,2.3754702493977433,2.0,1.624529750602257,5085.117370394637,25970.21667935736,4.375470249397743,0.31226487530112845,13.750940498795487,3.0,3.0,80.0,0.31226487530112845,5.375470249397743,2.6877351246988717,3.0,2.6877351246988717,2.0,0.6245297506022569,2.0,0.0,0.0,1.0,0.0,0.31226487530112845,0.6877351246988715,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.31226487530112845,0.6877351246988715,1
1638,43.557054463651454,1.6870049512410414,949.6773509353524,22.618069317374584,2.9389851462768752,1.0,1081.7193062234926,2.0,82.94690592642021,3.374009902482083,2.0,2.374009902482083,6314.682302176394,9812.85532303619,4.312995048758959,1.0,12.312995048758959,3.0,3.374009902482083,80.0,0.9389851462768753,10.503960390071668,2.3129950487589586,3.0,4.061014853723124,3.374009902482083,1.3129950487589586,2.6870049512410414,0.0,0.0,1.0,0.0,0.6870049512410416,0.31299504875895845,0.0,0.0,0.0,0.6870049512410416,0.31299504875895845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.31299504875895845,0.0,0.6870049512410416,1
1639,28.727591700004922,1.0,652.6350951943692,3.9964912999458577,2.455183400009844,1.0,972.0019156986268,2.272408299995078,56.44465729984742,2.272408299995078,1.0,3.272408299995078,2722.363634501403,23367.54449390279,4.6379585000246095,1.0,16.820733600039375,3.0,3.272408299995078,80.0,2.182775100014766,3.910366800019688,3.272408299995078,2.727591700004922,2.455183400009844,1.727591700004922,0.0,1.455183400009844,0.0,0.272408299995078,0.727591700004922,0.0,0.272408299995078,0.0,0.727591700004922,0.0,0.0,1.0,0.0,0.0,0.0,0.272408299995078,0.0,0.0,0.0,0.0,0.0,0.727591700004922,0.727591700004922,0.272408299995078,0.0,1
1640,38.775874866833014,2.0,1048.144716501802,23.385397043156825,3.0,1.0,868.9318945103037,3.078095564735238,47.60952217632381,2.6926985215784125,1.0,2.6926985215784125,3069.424159430367,19807.83496037612,2.385397043156825,0.6926985215784126,18.926985215784125,3.6926985215784125,3.078095564735238,80.0,0.6926985215784126,13.468573388411427,0.6146029568431748,1.6146029568431748,1.0,0.0,0.0,0.0,0.3073014784215874,0.6926985215784126,0.0,0.3073014784215874,0.6926985215784126,0.0,0.0,0.0,0.0,0.3073014784215874,0.6926985215784126,0.0,0.3073014784215874,0.6926985215784126,0.0,0.0,0.0,0.0,0.0,0.0,0.6926985215784126,0.3073014784215874,0.0,1
1641,45.26455585602836,1.0,423.7294772043641,15.6857857931806,4.404965835079104,1.0,1420.8613221100925,3.5950341649208957,65.5042825366612,2.0,3.0,2.8099316701582087,9529.338272710038,16175.204409597984,1.1900683298417913,0.5950341649208957,13.619863340316417,3.0,2.5950341649208957,80.0,0.40496583507910433,19.124145876977607,2.8099316701582087,3.0,16.33904338221492,5.214897505237313,1.0,3.644692515711939,0.0,0.40496583507910433,0.5950341649208957,0.0,0.0,0.5950341649208957,0.0,0.0,0.40496583507910433,0.40496583507910433,0.5950341649208957,0.0,0.0,0.0,0.0,0.40496583507910433,0.0,0.0,0.5950341649208957,0.0,0.0,0.40496583507910433,0.5950341649208957,1
1642,42.793523089984134,1.6032384550079333,836.1015827678998,7.635623005087265,2.6032384550079333,1.0,1139.6234533955474,2.6032384550079333,62.64779261462714,2.6032384550079333,3.6032384550079333,1.0,12458.20917860599,2398.99185305596,3.570853904928602,0.6032384550079332,12.793523089984134,3.0,2.7935230899841335,80.0,0.39676154499206684,22.793523089984134,1.6032384550079333,2.3967615449920667,20.603238455007933,7.809715365023799,9.032384550079332,10.825907640063466,0.39676154499206684,0.0,0.6032384550079332,0.0,0.6032384550079332,0.0,0.39676154499206684,0.0,0.0,0.0,1.0,0.0,0.39676154499206684,0.0,0.0,0.0,0.0,0.0,0.6032384550079332,0.0,0.0,0.39676154499206684,0.6032384550079332,1
1643,23.02629325520997,0.9138715009472675,343.87037910041033,15.31097200757814,1.4569357504736338,1.0,1481.3382543372272,3.456935750473634,76.80144974668457,2.543064249526366,1.0,3.456935750473634,2148.460626503394,14102.95209331694,1.0,0.4569357504736338,17.483229005683604,3.456935750473634,3.0861284990527325,80.0,0.0,0.4569357504736338,1.3708072514209013,2.543064249526366,0.4569357504736338,0.0,0.4569357504736338,0.0,0.0,1.0,0.0,0.0,0.4569357504736338,0.0,0.5430642495263662,0.0,0.0,0.0,1.0,0.0,0.0,0.5430642495263662,0.0,0.0,0.0,0.4569357504736338,0.0,0.0,0.0,0.0,1.0,1
1644,49.78102369035087,1.0,647.5741990880117,8.369829384941522,2.6301706150584785,1.0,509.3359519513151,3.0,60.53406161717837,2.0,3.0,3.0547440774122823,9741.568184628873,13100.370811256507,2.8905118451754355,0.31508530752923924,15.369829384941522,3.0,4.0,80.0,0.0,15.931876765643263,2.0547440774122823,2.6849146924707608,9.31508530752924,8.31508530752924,4.315085307529239,7.6301706150584785,0.0,0.31508530752923924,0.6849146924707608,0.0,0.0,0.0,1.0,0.0,0.0,0.31508530752923924,0.6849146924707608,0.0,0.0,0.0,0.0,0.31508530752923924,0.0,0.0,0.6849146924707608,0.0,0.0,0.31508530752923924,0.6849146924707608,1
1645,32.5768899730768,2.0,906.4439626513982,13.431798620454476,3.0,1.0,488.5812424291925,3.4283231830419636,60.85490864737767,3.1433536339160733,1.0,3.4283231830419636,2830.529971568008,20116.287584286536,3.858384084790183,1.0,14.56993909825178,3.0,3.1433536339160733,80.0,0.0,4.43006090174822,3.28496954912589,3.0,1.5716768169580366,1.1433536339160733,1.5716768169580366,1.1433536339160733,0.0,1.0,0.0,0.0,0.4283231830419634,0.0,0.5716768169580366,0.0,0.0,0.4283231830419634,0.5716768169580366,0.0,0.0,0.4283231830419634,0.0,0.0,0.0,0.5716768169580366,0.0,0.0,0.5716768169580366,0.0,0.4283231830419634,1
